Count,Hate Speech,Offensive Language,Neither Count,Class,Tweet
3,0,2,1,1,Man I rather see the morning selfies of bitches who dont change they look with the case of the Mondays then see the jay/bey poster. Ijs.
3,2,1,0,0,Man I swear today's like nation hit tony while he's driving day.... This chink almost smashed into me...
3,0,3,0,1,"Man I thought that heifer was yo old bitch, when you first went to the feds I was that nigga she would smoke with."
3,0,3,0,1,Man I wish this bitch would just STFU!!!
3,0,3,0,1,Man I'm tired of dealing with these hoes but my dick not
3,0,2,1,1,Man I'm tryin to take my intoxication to Charlie Sheen levels today and I'm going to do just that
3,0,3,0,1,Man I'm tryna give Chief Keef's mixtape a chance but this shit trash
3,0,0,3,2,Man arrested after 40 opened nip bottles of vodka found in car http://t.co/VtusSbGHbR
3,0,3,0,1,Man bitches love Beyonce....no punch line
3,0,3,0,1,Man dude next to me got 2 of the worst looking hoes I ever seen but hey it is 2
3,1,2,0,1,"Man fuck these bitch ass niggas, how y'all doin?"
6,0,6,0,1,Man heartburn is a bitch
3,0,3,0,1,"Man if a bad washington heights chick on Dyckman likes me grabs her pussy and yells out ""what's good son"" I'm still fuckin"
3,0,3,0,1,"Man if that bitch dont call me back for the job cuhh, uma be snapping."
3,0,0,3,2,Man im glad im around to see the redskins go to the playoffs considering it only happens once in a lifetime #RedskinsBlow
3,0,0,3,2,Man in zebra print dress robs bank http://t.co/3xaPAYzbge
3,0,3,0,1,Man it's some bad built bitches in San Antonio.....&amp; if u can't wear a thong on the beach yo ass bet not retweet this
3,0,3,0,1,Man my bitch is beautiful Helen of Troy.
3,1,2,0,1,Man stop acting like faggots and go for the WIN! @Kaepernick7
6,1,2,3,2,Man talk to em RT @StraightCash08: Of course nothing is wrong with applebee&#8217;s if you like trash food.
3,1,2,0,1,Man that bad bitches/broke niggaz tweet was a trap.I feed bullshit negativity and niggaz line up for a plate.
3,1,2,0,1,Man that nigga Courage always bein a bitch. HIT DAT SHIT LIL NIGGA http://t.co/k3cb7YVVGY
3,0,3,0,1,Man that run game ain't no hoe. Fuck Alex. don't even need his bitch ass
6,1,5,0,1,Man there's a lot of fat bitches here
3,0,3,0,1,"Man these bitches are so boring yo. Where the outgoing, fun, wild bitches at"
3,0,2,1,1,"Man these hoes so familiar, one minute on the team next minute they ain't witcha"
6,0,6,0,1,Man this bitch smells like cheap lip stick
6,0,6,0,1,Man who da fuck let this hoe in the background looking like a got damn Zebra #BETAwards
3,0,2,1,1,Man why do these hoes even bother wearing clothes when they're going out like that.
6,1,5,0,1,Man why the ugliest bitches talk the most.
6,0,6,0,1,"Man, I got fucked within an inch of my life this evening, I'm so unbothered by that bitch &#128553;&#128514;&#128514; #carryon"
3,0,3,0,1,"Man, I'm wish big booty bytches would use some other nickname other than Judy... Shy is so typical and old.."
3,1,2,0,1,"Man, aunt petunia is a royal bitch."
3,0,0,3,2,"Man, that is a serious shiner Chara's sporting. Yowza."
3,0,3,0,1,Mane if dis nicca call me 1 mo time n say he Finna pull up but dnt pull up
3,0,3,0,1,Mane wtf I wake up look at da window it's showin like a mf outside...Good thing a nicca went to Walmart yesterday Good Aone snacks
3,0,0,3,2,Mann are first game is 3 weeks from now can't wait - once a redskin always a redskin -
3,0,3,0,1,Mann that pussy #ThrowBack
3,0,3,0,1,Mann.. Jada Pickett was a badddddd bitch #Lawd
3,0,0,3,2,Mannnn tonight feels like trash.
3,0,3,0,1,Mannnnnn these hoes aint loyal
3,0,1,2,2,Manual labor so trash
3,0,0,3,2,Many people claiming slippery slope is now absolute are same ones who said slippery slope is an argument for the paranoid delusional. #tcot
3,0,3,0,1,Maple Room bitch SACTO STYLE
3,1,2,0,1,Marca got so many hoes she confused on what to do
3,0,2,1,1,Marcus Colston so damn trash.
3,1,0,2,2,Marcus Smart belongs on the Celtics. Both trash. It was destiny.
3,0,3,0,1,Marcus is in this hoe schleeeeeeeeeeppppppp
3,0,3,0,1,Marijuana turn good pussy great..
3,0,3,0,1,"Marijuana, hydro, pussy hoe, ass titties"
3,0,3,0,1,Marilyn Monroe set the standard for what hoes can achieve in society
4,0,0,4,2,"Mark Teixeira finally stepping up, HR and couple of BBs #Yankees"
3,0,3,0,1,Married a skinny bitch but trickin wit a thick bitch.. She got sum big hips I call that boa a hypocrite
3,0,3,0,1,"Mary Jane is a dumb bitch
Peter has a job saving the city as Spiderman and she's bitching about how he hasn't came to her play"
6,0,0,6,2,"Mata'i ngeli, alu o polosi ho nifo.."
3,0,2,1,1,Math is forever confusing to me #retard
3,0,2,1,1,Matt cancer free gotta hoes throw him some booty before his bedtime
3,0,3,0,1,Matt got the shades on tryin to scope a bitch http://t.co/Ywaq3Hg0WF
3,0,3,0,1,"Maury is funny sometimes, but the ratchet hoes on there need to get knocked the fuck out!"
3,0,0,3,2,"May the bird of paradise fly up your nose.
May an elephant caress you with his toes.
May your wife have runners u&#8230; http://t.co/h6e278e85s"
6,1,0,5,2,"Maybe @barackobama is colored blind with his 'red lines' and all. Tough talk, no walk. #tcot"
3,0,0,3,2,Maybe I don't feel too great because I only got 3hrs of sleep. Surely it's not last nights boxes of cookies &amp; crackers dinner! &#128055; &#128534; #chunk
3,1,2,0,1,Maybe I don't text you first because you read my messages and don't respond. &#128529;&#128529;&#128529; k bitch. @NCPostGrad
3,0,3,0,1,Maybe I shoulda informed my cousin of my social anxiety before taking me to this over crowded bar. On the bright side Texas has hott bitches
3,0,3,0,1,"Maybe I'll love you one day, maybe we'll someday grow. Till then just sit your drunk ass on that runway hoe."
3,0,3,0,1,Maybe I'm just some bitter ass nigguh like Obito
3,1,2,0,1,"Maybe I'm the one, maybe I'm the two, maybe I'm the nigguh that you call when you're through."
3,0,3,0,1,Maybe if you weren't such a conceited bitch more people would like you.
3,0,2,1,1,Maybe next time i day drink ill balance it out with my bitch mary jane cause #ItsLevelsTooThisShit
6,1,3,2,1,"Maybe reluctantly, but they've done it. What does this mean for a discrimination law in the state? Culturally for queer people in the state?"
3,0,3,0,1,Maybe you should eat makeup so you can be pretty on the inside also bitch.
3,2,1,0,0,Mayweather is a pussy hes only winning cus he picks his fight and he picks the nobody fighters . #fightPacquiao @FloydMayweather
3,0,0,3,2,"McCann, although not having the greatest of seasons, would be a step up from Russel Martin. McCann or Carlos Ruiz #MLB #Yankees"
3,0,1,2,2,McDonald's is hella trash to me now
3,2,1,0,0,Mcdonalds pipe self defence beating: http://t.co/Gk5wbObJTC This is one nigger who's hand I would shake. That's how you deal with sheboons.
3,0,3,0,1,Me &amp; Elizabeth are down bitches.
3,0,3,0,1,Me &amp; Lew differ on philosophy I say smack that bitch bet she watch her mouf
3,0,0,3,2,Me &amp; hubby relaxing from the studio for a lil...then headed str8 to my honey doo wop wops bday bash Kristen... http://t.co/FOnJOFdzJC
3,0,3,0,1,Me &amp; my next bitch gone turn up on the fashion side. &amp; we ain't wearing nun of that designer shit. That shit basic af
3,0,3,0,1,Me and Bryan still out this bitch
3,0,2,1,1,Me and da @iamcolinquinn gonna do a reboot of da Jeffersons. Only dis time he gonna be Weezy and we married pre op trannies
3,0,3,0,1,Me and my big ol titty bitch @saverearose http://t.co/hGmdurJFYT
3,0,3,0,1,Me and my bitch http://t.co/AsYjv2K4Tt
3,0,3,0,1,Me and my bitch song #IfIHadMe1 http://t.co/Qlt02eLfAf
3,0,3,0,1,Me and my homie @hou_hefner ROCKIN that bitch all night #MeetUsHere NOW&#10071;&#65039;&#10071;&#65039;&#10071;&#65039;&#10071;&#65039; http://t.co/06olvik6lD
3,0,3,0,1,"Me and my nig @yungNAUGHTI be running shit in Miami on the court, we only lost one game in 3 days"
3,0,3,0,1,Me and my nigguh stay doin it
3,0,0,3,2,Me and this song bird sang in the same HS gospel choir!! http://t.co/aJ5HwhpRwc
6,0,6,0,1,Me calling bout a nigga &#128564; shit for the birds. &amp; then a nigga that ain't fucking me &#128514; I do not fucking care
3,0,0,3,2,Me gusta pollo so espa&#241;ol that. Lol. &#127831;
3,0,2,1,1,Me n niccas ya type Neva exchange #'s .. Wanna talk down n still gain from us!
3,0,3,0,1,"Me to @sarayeagley ""Caffenate me, bitch"" because I don't know how to use Dave's coffee maker #struggles #CLEadventures"
3,0,3,0,1,"Me when folks try to come for me. &#128514; Ok hoe, cool! http://t.co/QduFiVVwHa"
3,0,3,0,1,Me. RT @OfficialCNote: coolin with all my hoes http://t.co/vCME41IsMg
3,0,3,0,1,"Me: ""Mom, honestly, thank you for making me a bad bitch."" 
Mom: ""You've gotta stop."""
3,0,0,3,2,"Me: downloads flappy bird*
Sierra: ""welp there goes school"""
3,0,2,1,1,Me: put a twist tie on the bags of ice or you'll get it all over your car Kiersten: NAHH bitch it'll be all cool.... http://t.co/158FCOn7SD
6,0,0,6,2,Meatloaf cream potatoes deer steak and gravy pinto beans and cornbread pear cobbler n bread pudding @ FHC
3,0,3,0,1,Meek do some nut shit one time he a bitch I guess y'all forgot all the hoe shit Wale did on twitter oh ok &#9749;&#65039;&#128056;
3,0,3,0,1,Meek mill said get yo game up before you lose yo bitch damn lol
3,0,0,3,2,"Meet India&#8217;s amazing, death-defying monkey king &#8594; http://t.co/dGcmLFSIrh http://t.co/VYw3FsWwdv"
3,0,3,0,1,Megatron must've fucked Stafford bitch or something.. He will not throw my mans the ball.
3,0,3,0,1,Mei Haruka is tied up and takes three cocks in her pussy and&#160;mouth http://t.co/jNcMCZEFSs
6,0,6,0,1,Melo should've got the bitch for the east
3,0,3,0,1,"Member when bitches put ""le"" in front of everything. You not foreign mf &#128514;"
3,3,0,0,0,Members of non-traditional religions are all sub-human trash.
3,0,0,3,2,Memorial Weekend early bird wine walk price is still available! We have 21 participating locations http://t.co/bBYoTneeBn
3,0,0,3,2,Mentions probably look like a septic tank. RT @BillCosby: Go ahead. Meme me! http://t.co/2QttvwWICy #CosbyMeme http://t.co/72IMb6Rfzn
3,1,2,0,1,Merry Christmas bitches &#128536;&#127876;&#9924;&#65039;&#127877; http://t.co/XRkLONwzGN
3,0,3,0,1,Merry Christmas to all y'all bitches and hoes
3,0,3,0,1,"Messi is thinking , ""Ronaldo is such a bitch, couldn't even make it out his group"" ahaaaaa"
3,0,3,0,1,"Messy ass hoes , ain't your fucking friend !"
3,1,2,0,1,"Messy asss bitches , I would blast yall dumb bitches but i'm not even gon stoop to yalls level"
3,0,3,0,1,"Met a bad bitch from Chicago. My hat wasn't cocked, yo."
3,0,3,0,1,Met a foreign bitch at Wesley . &#128064;&#128064; she better call me
3,0,0,3,2,Met a woman who was trying to feed a crow a Brazil nut
3,0,3,0,1,"Met this bitch online. Call her my ""e-bae"""
3,0,3,0,1,Mfs don't care about tha kid except a few of my niggas &amp; my bitch
3,0,3,0,1,"Mfs see a picture of a couple walking on the stairs together &amp; caption it ""Goals&#128525;&#128588;"", bitch all they doing is going down the stairs"
3,0,1,2,2,Mi caldito de pollo estuvo incredible!! Ahora a snuggle con mi snuggie y mi hubby... Queeee riiikkooo...
3,0,2,1,1,MiMi was so worried bout Stevie J marriage that bitch ain't even realize she made a sex tape with a married man
3,0,3,0,1,"MiNo's &#8220;@daboss_s: &#8220;@willyroast2: Caption this==&gt; http://t.co/qr3OegnJLi""&#8221; Nah bitch...we're gonna keep our virginities&#8221;"
3,0,3,0,1,Miami bitches
3,0,0,3,2,Miami's run defense is Alex Smith trash.
3,2,1,0,0,"Michael Sam being cut further proves that we fags don't belong in football or #NFL, it is a heterosexual sport for heterosexuals."
3,0,3,0,1,Michigan is a big state. The hoes on Twitter and Instagram make just it smaller.
3,1,2,0,1,Middle Eastern and Indonesian women are beautiful. Never seen a ugly bitch in a Bollywood film ever
3,0,3,0,1,Might buy your bitch a bag this weekend idk
3,0,3,0,1,Miley Cyrus got the hardest song in the club &#128514;&#128514;&#128514;&#128514; j's ain't on my feet tho these hoes love these boots &#9996;&#65039;&#9996;&#65039;&#9996;&#65039;
3,1,2,0,1,Miley Cyrus just wants to hump things and smoke weed with her retarded ass.
3,0,3,0,1,"Miley Cyrus went from a a singer who had her t.v show to a stripper who can't rap,she need a big ass and tiddy and she will be dat bitch"
3,0,3,0,1,Miley cyrus kinda looks like a retarded care bear....
3,0,3,0,1,Milk Marie don't approve to you ugly hoes
3,0,3,0,1,Milk Marie she got pretty pussy call it pink cause a nigga fell in love with it.
3,0,3,0,1,Million dollar bitch slap a ho
3,1,2,0,1,Millions of niggas can rap. Can any of y'all make music? Like a quality song. Not just you spittin bars. Shit you can play wit the bitches?
3,0,0,3,2,Mint Oreos &gt;&gt;&gt;
3,2,1,0,0,Minus all the retarded poor bots.
3,0,3,0,1,Miss ma niggah leo
3,0,2,1,1,Miss these scary hoes! :) http://t.co/FzB57YsXVz
3,0,3,0,1,Miss you lil bitch @xMASON4LIFEx http://t.co/TqmMnmkCyN
3,0,1,2,2,Mississippi state fans are the best to just mock. It's so easy. Poor state. It's hard getting wins against top 25 opponents. #FailState
3,0,3,0,1,Missouri got them swag fags lmao
3,0,3,0,1,"Mitt Romney Gone take away weave if he become President, hoes gone be walkin around looking like Lil Bill &amp; Calliou..."
3,0,0,3,2,Mitt Romney hates big bird. Fascist.
3,0,3,0,1,"Mix it up, bitches."
3,0,3,0,1,"MoNique made a whole fucking career offa call slim girls ""Skinny bitches"". She lost the weight (BECAUSE IT WAS UNHEALTHY) and now she's done"
3,1,2,0,1,Model bitches in the gym working on they fitness but it dont mean nothing cuz they still gon buy some titties!
6,0,6,0,1,Modern day singers talk about the same shit rappers talk about lol....hoes
3,0,0,3,2,"Molly and Ellie need the teas, so #CafeShaw bound I go. Everyone else is off to Amsterdam I couldn't get time off so hey ho 8-)"
3,0,3,0,1,Molly make bitches crazy
3,0,2,1,1,Molly's that bitch you love when she comes but hate when she goes..
3,0,3,0,1,Mom just called me a rude ass hoe #rude
3,0,2,1,1,Mom really came in and found anything possible to bitch about
3,0,3,0,1,Mom said I couldn't have chocolate milk past nine so I punched that bitch in the pussy #satan &#128526;
3,1,2,0,1,Mom you've been a real bitch lately
3,0,3,0,1,"Mom: ""heard a song about some guy with bitches, and a long something or other so he could fuck the world for 72 hours or something..."" lolol"
3,0,3,0,1,"Momma always told me I was crazy , am the hoes say I'm amazing but I don't listen to a lady !"
3,0,3,0,1,Momma always told me I was crazy and the hoes say I'm amazing but I don't listen to a lady
3,0,1,2,2,Mommy said no pussy cats inside my dawgs house
3,0,3,0,1,Moms is a hoe...a disrespectful one &#171;@JusDahl Y'all bitches are trash http://t.co/bDftUen6Rm&#187;
3,0,3,0,1,Monday like Saturday bitch#Turnup
3,0,3,0,1,Money &gt;&gt;&gt;&gt; the best pussy
3,0,3,0,1,"Money ain't a thang, bitch that's a lie. It only controls every bitch that's alive."
3,0,3,0,1,Money can't buy you love so I don't pay for no pussy
3,0,3,0,1,Money doesn't make me happy one bit. Money makes me feel more comfortable if anything. I can get pussy being dead ass broke tho tbh
3,0,3,0,1,Money first woman second but you hoes are last !
3,0,3,0,1,Money has bin on my mind lately so I think its time to leave the hoes alone and get with the program &#128176;
3,0,1,2,2,Money hungry hoes they can never get a crumb
3,1,2,0,1,Money make bitches fuck and niggas steal
3,0,3,0,1,Money only impresses broke bitches.
3,0,3,0,1,Money over bitches even though I love ladies
6,0,5,1,1,Money pussy &amp; freedom!&#128079;&#128588;&#128175;
3,0,3,0,1,"Money, hoes, cars and clothes"
3,0,0,3,2,Monkey see monkey do really Abu
3,0,0,3,2,Monkey see monkey doo
3,0,2,1,1,"Monkey see, monkey do, Narnfraud?
Swiftee &amp; Narnfraud = pathetic and disturbed pair of thugs
#mngop proud?
#stribpol"
3,0,3,0,1,Monopoly is fucking stupid fuck that dumb ass game bitch ass shit
3,0,2,1,1,"Montana, Wisconsin, Maine, New Hampshire, North AND South Dakota, Wyoming. All places you can move an ex-hoe to and be happy."
3,0,0,3,2,"Moral to the story: If you like the Yanks, I'll pretty much do anything you tell me to do."
3,0,3,0,1,More disability bigotry from the left RT @Icampintense: @AaronWorthing @CarolCNN @CNN how can you defend Palin and her retards?
3,0,3,0,1,Moreno be a little bitch. You dumb bitch.
3,0,0,3,2,Morning terror read: 99% of the ocean's trash is gone and no one knows where it went &#8594; http://t.co/CwC2LWCV3T
3,0,1,2,2,Morning trash http://t.co/xba6WWVO7m
3,0,3,0,1,Most Jordan's that dropped in 2014 were trash only fucked with like 3 pair and that's including the columbian
3,2,0,1,0,Most niccas broke but always n the limelight
6,1,5,0,1,Most niggas send hate thru the bitches
4,0,4,0,1,Most of time I be thinking bitch when u gonna give me that pussy
3,1,2,0,1,Most of you hoes copy and paste but there has to be someone they are copying from. And to you I give you my props
3,0,3,0,1,Most them niccas I thought was real tried to derail me!
3,0,3,0,1,Most these bitches ain't real
3,0,0,3,2,Mother Nature hates the Yankees and baseball
3,0,3,0,1,"Mother Nature is drunk again, this bitch knows how to party."
3,0,3,0,1,"Mother asked what I wanted for Christmas this year. Replied with for her to not go crazy, and my sister to not be a bitch."
3,1,2,0,1,Mother b is such a bitch&#128545;&#128548;
3,0,3,0,1,"Mother fuck everything you got going on today because I'm going to Vegas in a few hours, bitch."
3,0,3,0,1,Motherfuckas tryna hate on my whip acting like they got cooler interior/light up speakers hell nah bitch boys http://t.co/trbopWKAug
6,0,5,1,1,Moving has been a bitch this weekend
3,0,2,1,1,Moving is always a bitch.. I'm excited for Dallas though.
3,0,0,3,2,"Mr President &amp; homeland security, please ignore any foreign threats and focus your sole attention on our police force #ACAB #LANDOFTHEFREE"
3,0,3,0,1,Mr.nvr get no pussy u a virginnnn
3,0,3,0,1,Ms St aint no hoe. They fuckin Auburn up
3,0,3,0,1,"Mufuckas been followin me on this bitch, tho."
3,0,3,0,1,"Mum agrees with me, ur being a wee moody cunt and you cani deal with the fact i'm right:/ #dadsbeingsilly"
